Property_ID,Listing_Date,Area,Community,Property_Type,Developer,Bedrooms,Bathrooms,Size_SqFt,Floor_No,Parking_Spaces,Furnished,Handover_Status,Property_Age,Sale_Price,Annual_Rent,Service_Charges,Distance_To_Metro,Distance_To_Downtown,Nearby_Schools,Nearby_Malls,Latitude,Longitude,Agent_Name,Listing_Status,Transaction_Type,Completion_Status,Price_Per_SqFt,Rent_Per_SqFt,Rental_Yield,Listing_Month,Listing_Year,Luxury_Flag,Premium_Location_Flag,Accessibility_Score,Neighborhood_Convenience_Score,Investment_Grade
PROP_02270,2023-03-12,Business Bay,DAMAC Towers,Apartment,DAMAC,3,3.0,1325,60.0,3.0,No,Off-Plan,0,2804697.2,138514.11,35165.26,0.99,5.59,1,2,25.185607,55.288731,Fatima,Active,Sale,Upcoming,2116.752603773585,104.53895094339622,4.938647565947582,3,2023,1,0,7.346,1.6,Medium
PROP_02271,2023-07-05,Al Furjan,Masakin,Penthouse,DAMAC,4,5.0,6674,61.0,2.0,Yes,Off-Plan,0,12187916.66,641521.68,185136.19,2.98,24.25,6,5,25.024703,55.144859,Ahmed,Active,Sale,Upcoming,1826.1787024273299,96.12251723104586,5.263587681932837,7,2023,1,0,5.085,5.4,Low
PROP_02272,2024-03-28,Arjan,Vincitore,Villa,Azizi,4,5.0,2684,20.0,3.0,Yes,Off-Plan,0,3879133.11,186764.63,48547.33,5.25,24.54,2,2,25.074642,55.256847,Ahmed,Rented,Rent,Upcoming,1445.2805923994038,69.58443740685544,4.814597094349258,3,2024,1,0,3.321,2.0,Medium
PROP_02273,2024-12-24,Al Furjan,Murooj,Apartment,Ellington,1,1.0,2145,54.0,3.0,No,Ready,5,2633066.46,129484.98,69117.31,4.0,22.57,3,1,25.009745,55.15557,Fatima,Active,Rent,Completed,1227.5368111888113,60.36595804195804,4.917649515006924,12,2024,1,0,3.943,1.8000000000000003,Low
PROP_02274,2023-09-15,Palm Jumeirah,Marina Residences,Townhouse,Ellington,3,4.0,2773,2.0,1.0,Yes,Ready,12,12259692.53,465244.44,78512.75,7.39,16.61,5,3,25.125339,55.121401,Ali,Rented,Sale,Completed,4421.093591777858,167.77657410746485,3.7949111599783327,9,2023,1,1,3.244,3.8,Low
PROP_02275,2023-09-02,JVC,District 10,Townhouse,Danube,2,3.0,3895,1.0,1.0,Yes,Ready,14,5510395.36,270333.34,90868.6,4.77,20.56,7,5,25.064434,55.212192,Ahmed,Active,Sale,Completed,1414.7356508344033,69.40522207958922,4.905879203556821,9,2023,1,0,4.559,5.800000000000001,Low
PROP_02276,2023-02-10,Al Furjan,Masakin,Villa,Emaar,3,5.0,2463,1.0,1.0,No,Off-Plan,0,3262667.31,181084.3,53857.41,4.41,24.95,6,2,25.017537,55.143288,Sara,Sold,Sale,Upcoming,1324.6720706455542,73.52184328055216,5.5501919991958975,2,2023,1,0,3.6999999999999997,3.6000000000000005,Low
PROP_02277,2024-02-28,Dubai Marina,Marina Gate,Villa,Emaar,6,7.0,2315,2.0,1.0,No,Ready,12,6785191.67,273634.02,60436.22,0.58,18.55,6,5,25.099934,55.147516,Maryam,Active,Sale,Completed,2930.968323974082,118.20044060475163,4.032811942658062,2,2024,1,1,6.8549999999999995,5.4,Medium
PROP_02278,2024-10-26,Downtown Dubai,Opera District,Apartment,Sobha,2,2.0,1013,24.0,3.0,No,Ready,9,2818189.77,122906.1,34649.66,2.44,3.57,7,3,25.185967,55.2691,Maryam,Active,Sale,Completed,2782.0234649555773,121.32882527147089,4.361171888009515,10,2024,1,1,7.023,4.6,High
PROP_02279,2024-06-11,Palm Jumeirah,Marina Residences,Apartment,DAMAC,1,2.0,2022,41.0,2.0,No,Ready,6,6767937.45,283861.02,47396.98,7.89,18.79,6,1,25.121555,55.15673,Zain,Sold,Rent,Completed,3347.1500741839764,140.38626112759644,4.194202770003438,6,2024,1,1,2.3760000000000003,3.0000000000000004,Medium
PROP_02280,2024-10-17,Al Furjan,Masakin,Studio,Meraas,0,2.0,426,53.0,1.0,No,Ready,13,313296.43,18586.85,3633.48,3.46,26.38,1,1,25.009458,55.157741,Zain,Sold,Sale,Completed,735.4376291079813,43.63110328638497,5.932672134182952,10,2024,0,0,3.8320000000000003,1.0,Medium
PROP_02281,2023-11-30,JVC,District 15,Apartment,Ellington,2,2.0,2037,2.0,1.0,Yes,Ready,5,2834558.26,128609.5,63189.38,3.96,17.89,3,2,25.063435,55.204244,Ali,Sold,Rent,Completed,1391.5357191948945,63.136720667648504,4.537197270378207,11,2023,1,0,4.631,2.4000000000000004,Low
PROP_02282,2023-02-16,Downtown Dubai,The Residences,Apartment,Ellington,4,4.0,2249,30.0,2.0,No,Off-Plan,0,6726511.91,279580.0,66314.09,0.2,3.41,7,4,25.193969,55.28281,Omar,Rented,Sale,Upcoming,2990.890133392619,124.31302801244998,4.156388983484309,2,2023,1,1,8.359,5.2,Medium
PROP_02283,2024-07-26,Arjan,Lincoln Park,Apartment,Danube,1,1.0,2116,29.0,2.0,No,Ready,4,2305240.62,109893.08,50788.88,5.99,21.93,3,5,25.054505,55.237899,Hassan,Active,Sale,Completed,1089.4331852551986,51.934347826086956,4.767098022071119,7,2024,0,0,3.812,4.2,Low
PROP_02284,2024-02-08,Business Bay,Executive Towers,Apartment,Azizi,2,4.0,1984,48.0,1.0,No,Ready,2,4047308.47,202197.38,19326.62,0.8,5.56,5,5,25.180598,55.278762,Omar,Active,Sale,Completed,2039.974027217742,101.91400201612903,4.995848018473373,2,2024,1,0,8.044,5.0,Medium
PROP_02285,2024-02-17,Business Bay,Bay Square,Apartment,Meraas,2,2.0,2376,70.0,2.0,No,Ready,6,4930299.77,242069.92,25352.05,0.35,4.12,5,4,25.196438,55.254279,Zain,Rented,Sale,Completed,2075.0419907407404,101.88127946127946,4.909841820835167,2,2024,1,0,8.213000000000001,4.4,Medium
PROP_02286,2024-11-27,Dubai Hills,Mulberry,Townhouse,Emaar,5,6.0,2712,2.0,3.0,No,Ready,7,5644114.2,253016.83,34579.27,2.74,13.47,7,1,25.09162,55.241699,Maryam,Sold,Sale,Completed,2081.1630530973453,93.2952912979351,4.48284391552531,11,2024,1,0,5.483,3.4000000000000004,Medium
PROP_02287,2024-08-07,Silicon Oasis,Axis Residences,Apartment,Danube,3,4.0,1963,24.0,1.0,Yes,Off-Plan,0,2232518.31,97880.36,20457.04,6.33,22.0,7,2,25.110036,55.385875,Ahmed,Rented,Sale,Upcoming,1137.2991900152826,49.86263881813551,4.384302675663162,8,2024,0,0,3.0349999999999997,4.0,Medium
PROP_02288,2025-01-04,Dubai Hills,Park Heights,Apartment,Nakheel,4,4.0,1260,39.0,3.0,Yes,Off-Plan,0,2459470.96,113951.12,15150.42,3.71,17.1,7,5,25.098069,55.237751,Fatima,Active,Sale,Upcoming,1951.9610793650793,90.43739682539682,4.633155741753503,1,2025,0,0,5.435,5.800000000000001,Medium
PROP_02289,2023-12-28,Silicon Oasis,Axis Residences,Apartment,Emaar,3,4.0,2180,56.0,2.0,No,Ready,12,2056724.85,104107.33,29604.07,5.36,23.62,2,1,25.134536,55.368192,Omar,Active,Rent,Completed,943.4517660550459,47.75565596330275,5.061801533637326,12,2023,0,0,3.158,1.4,Medium
PROP_02290,2023-09-14,Downtown Dubai,Opera District,Villa,Danube,4,6.0,4775,3.0,3.0,Yes,Ready,15,17284062.92,724943.36,97641.3,1.18,2.31,3,3,25.201664,55.267998,Maryam,Sold,Rent,Completed,3619.699040837697,151.82059895287958,4.194287901840153,9,2023,1,1,7.779,3.0,Medium
PROP_02291,2024-07-28,Silicon Oasis,Palace Towers,Studio,Azizi,0,1.0,499,12.0,1.0,No,Ready,9,323063.66,18000.0,11155.09,5.42,21.49,5,1,25.113463,55.379381,Zain,Sold,Sale,Completed,647.4221643286572,36.07214428857716,5.571657301226638,7,2024,0,0,3.341,2.6,Medium
PROP_02292,2024-05-20,International City,China Cluster,Townhouse,Azizi,3,4.0,3715,20.0,2.0,Yes,Ready,2,3231456.21,147457.75,58545.64,7.77,30.01,3,2,25.149252,55.406355,Maryam,Rented,Sale,Completed,869.8401641991925,39.692530282637954,4.563198150223425,5,2024,1,0,1.5150000000000001,2.4000000000000004,Low
PROP_02293,2023-02-01,Dubai Hills,Mulberry,Penthouse,Azizi,3,4.0,5695,50.0,1.0,Yes,Ready,3,16032960.82,720641.6,163080.63,3.08,18.28,6,2,25.11327,55.234049,Fatima,Rented,Rent,Completed,2815.269678665496,126.5393503072871,4.4947505834421415,2,2023,1,0,5.032,3.6000000000000005,Low
PROP_02294,2023-06-21,Dubai Marina,Cayan Tower,Apartment,DAMAC,4,4.0,1527,9.0,1.0,No,Ready,0,3399395.31,154215.9,44364.77,0.57,22.2,3,1,25.088293,55.123681,Omar,Active,Rent,Completed,2226.192082514735,100.99273084479371,4.536568593430223,6,2023,1,1,5.695,1.8000000000000003,Medium
PROP_02295,2024-02-13,Dubai Hills,Park Heights,Apartment,DAMAC,3,3.0,1973,32.0,1.0,No,Ready,14,3775139.05,164836.19,20324.84,2.97,17.19,8,3,25.080887,55.234341,Fatima,Active,Rent,Completed,1913.400430816016,83.5459655347187,4.366360756963377,2,2024,1,0,5.395999999999999,5.0,Medium
PROP_02296,2024-06-26,Silicon Oasis,Axis Residences,Townhouse,Emaar,5,6.0,1616,2.0,1.0,Yes,Ready,5,2015108.96,94796.32,54814.06,5.43,27.02,5,3,25.130392,55.356917,Sara,Rented,Sale,Completed,1246.9733663366337,58.66108910891089,4.704277628739242,6,2024,0,0,3.1830000000000003,3.8,Low
PROP_02297,2024-04-08,JVC,District 12,Penthouse,Meraas,4,6.0,3568,15.0,1.0,Yes,Ready,14,6634913.49,330251.43,96201.7,5.86,16.92,1,5,25.066572,55.194982,Hassan,Active,Sale,Completed,1859.560955717489,92.55925728699552,4.977479065819741,4,2024,1,0,4.378,3.4,Low
PROP_02298,2023-07-29,Dubai Marina,Marina Gate,Villa,Nakheel,3,5.0,2082,1.0,1.0,Yes,Off-Plan,0,5731017.43,254292.24,60065.93,0.4,19.16,2,2,25.067783,55.140138,Omar,Active,Sale,Upcoming,2752.6500624399614,122.13844380403458,4.437122083573911,7,2023,1,1,6.284,2.0,Medium
PROP_02299,2023-07-11,Business Bay,Executive Towers,Apartment,Emaar,2,3.0,854,10.0,2.0,Yes,Ready,7,2023176.26,91537.24,17936.23,2.66,4.89,3,3,25.193694,55.279068,Omar,Rented,Rent,Completed,2369.058852459016,107.1864637002342,4.524432290442159,7,2023,0,0,6.781000000000001,3.0,Medium
PROP_02300,2024-06-25,Dubai Hills,Sidra,Apartment,Nakheel,4,5.0,1751,45.0,3.0,Yes,Off-Plan,0,3599268.26,154594.79,53713.97,5.07,16.94,5,2,25.107041,55.241536,Sara,Active,Sale,Upcoming,2055.5501199314676,88.28942889777271,4.295172763810609,6,2024,1,0,4.171,3.2,Low
PROP_02301,2023-01-08,JVC,District 10,Studio,Meraas,0,1.0,588,56.0,2.0,Yes,Ready,13,570836.96,27192.56,19489.41,4.31,19.43,3,5,25.056112,55.201608,Sara,Active,Sale,Completed,970.811156462585,46.24585034013606,4.763629881288697,1,2023,0,0,4.902,4.2,Medium
PROP_02302,2024-05-09,Business Bay,DAMAC Towers,Apartment,Azizi,1,1.0,1868,22.0,1.0,No,Off-Plan,0,3641954.4,186187.74,41895.2,2.07,5.08,5,1,25.182816,55.27096,Omar,Active,Sale,Upcoming,1949.6543897216275,99.67223768736616,5.112302888800584,5,2024,1,0,6.657,2.6,Medium
PROP_02303,2024-04-03,Al Furjan,Masakin,Townhouse,Emaar,2,3.0,1892,0.0,1.0,No,Off-Plan,0,2951653.68,128010.93,40641.39,4.02,26.03,6,1,25.031513,55.13633,Omar,Active,Sale,Upcoming,1560.0706553911207,67.65905391120506,4.336922412930232,4,2024,1,0,3.587,3.0000000000000004,Medium
PROP_02304,2024-09-16,Al Furjan,Azizi Tulip,Apartment,Sobha,4,4.0,1917,30.0,2.0,No,Ready,8,2563993.55,122239.8,58139.5,4.41,22.81,7,4,25.021876,55.146232,Hassan,Sold,Sale,Completed,1337.503155972874,63.76619718309859,4.7675548949801385,9,2024,1,0,4.314,5.2,Low
PROP_02305,2024-05-24,Dubai Hills,Park Heights,Townhouse,Azizi,2,3.0,3539,1.0,1.0,Yes,Ready,10,7083486.76,339125.56,90335.0,2.83,13.06,1,1,25.103728,55.237501,Ali,Sold,Sale,Completed,2001.5503701610623,95.82525007064142,4.787551265218995,5,2024,1,0,5.479,1.0,Low
PROP_02306,2023-04-03,Business Bay,DAMAC Towers,Apartment,Meraas,1,1.0,2330,20.0,1.0,Yes,Off-Plan,0,4865337.94,247300.73,75859.89,1.45,7.72,6,1,25.177821,55.272205,Ahmed,Active,Sale,Upcoming,2088.1278712446356,106.13765236051502,5.082909615935127,4,2023,1,0,6.703,3.0000000000000004,Medium
PROP_02307,2023-02-12,Business Bay,Executive Towers,Studio,Sobha,0,1.0,389,6.0,1.0,Yes,Ready,0,853963.74,35887.04,12405.67,0.82,5.74,3,3,25.19454,55.273443,Ahmed,Active,Rent,Completed,2195.2795372750643,92.25460154241645,4.202407938304266,2,2023,0,0,7.616,3.0,Medium
PROP_02308,2024-08-03,Palm Jumeirah,Golden Mile,Apartment,Meraas,4,4.0,1950,51.0,1.0,No,Off-Plan,0,7100273.57,282069.83,65130.31,7.12,17.05,6,4,25.102637,55.161058,Sara,Sold,Rent,Upcoming,3641.1659333333337,144.65119487179487,3.972661436480397,8,2024,1,1,3.535,4.800000000000001,Low
PROP_02309,2024-11-04,Palm Jumeirah,Marina Residences,Villa,Azizi,3,4.0,2959,2.0,2.0,Yes,Ready,2,13306108.07,535561.71,57663.14,5.73,19.62,4,5,25.103676,55.125557,Hassan,Sold,Rent,Completed,4496.825978371071,180.994156809733,4.0249313111132725,11,2024,1,1,4.173,4.6,Medium
PROP_02310,2023-03-14,International City,China Cluster,Villa,DAMAC,6,7.0,5340,3.0,1.0,Yes,Off-Plan,0,4755058.8,238180.57,47339.13,7.06,27.49,8,4,25.170479,55.415643,Zain,Sold,Rent,Upcoming,890.4604494382022,44.603102996254684,5.0089931590330705,3,2023,1,0,2.521000000000001,5.6,Medium
PROP_02311,2025-02-15,Silicon Oasis,Palace Towers,Apartment,Danube,4,5.0,1950,40.0,1.0,Yes,Ready,2,2165932.35,101605.52,25347.67,5.07,25.36,8,4,25.088705,55.381473,Sara,Active,Sale,Completed,1110.7345384615385,52.10539487179487,4.691075416090443,2,2025,0,0,3.729,5.6,Medium
PROP_02312,2023-11-27,Dubai Marina,Marina Gate,Studio,Azizi,0,1.0,441,65.0,1.0,Yes,Ready,14,792576.09,39231.13,15016.59,0.49,19.4,8,2,25.072924,55.13582,Ali,Sold,Rent,Completed,1797.2246938775509,88.95947845804989,4.949825069792353,11,2023,0,1,6.215000000000001,4.4,High
PROP_02313,2024-09-26,JVC,District 15,Apartment,Ellington,2,3.0,1810,65.0,2.0,Yes,Ready,5,2532986.84,111202.37,39768.54,5.94,17.56,8,2,25.054561,55.227593,Hassan,Rented,Sale,Completed,1399.4402430939226,61.43777348066298,4.390167696252224,9,2024,1,0,3.674,4.4,Medium
PROP_02314,2025-01-01,Silicon Oasis,Silicon Gates,Apartment,Ellington,1,1.0,2020,65.0,2.0,No,Off-Plan,0,2044687.96,92715.89,49305.2,4.5,27.82,7,2,25.124447,55.395356,Ali,Rented,Sale,Upcoming,1012.2217623762376,45.89895544554455,4.5344762532861,1,2025,0,0,3.368,4.0,Medium
PROP_02315,2024-12-28,Silicon Oasis,Axis Residences,Apartment,Danube,2,2.0,1931,41.0,3.0,No,Ready,12,1838179.78,89149.87,57701.25,5.69,22.56,6,2,25.114767,55.370828,Hassan,Sold,Sale,Completed,951.9315277058519,46.167721387881926,4.849899393409713,12,2024,0,0,3.299,3.6000000000000005,Low
PROP_02316,2023-04-17,JVC,District 15,Apartment,Danube,2,2.0,1230,40.0,1.0,No,Ready,12,1288596.04,70834.37,42703.4,5.31,16.69,3,1,25.069955,55.203384,Zain,Active,Sale,Completed,1047.639056910569,57.58891869918699,5.497019065804362,4,2023,0,0,3.8760000000000003,1.8000000000000003,Medium
PROP_02317,2023-08-05,Palm Jumeirah,Golden Mile,Apartment,Sobha,3,4.0,1264,26.0,1.0,Yes,Ready,10,4229750.62,193650.07,39451.97,5.42,17.1,3,4,25.119859,55.153271,Sara,Rented,Rent,Completed,3346.321693037975,153.20416930379747,4.578285752458853,8,2023,1,1,4.38,3.6,Medium
PROP_02318,2025-01-03,Palm Jumeirah,Shoreline,Studio,Danube,0,1.0,392,36.0,1.0,Yes,Off-Plan,0,1175325.33,45848.74,11661.22,5.58,18.0,6,3,25.127319,55.132965,Ahmed,Active,Sale,Upcoming,2998.278903061225,116.96107142857143,3.9009403464485866,1,2025,0,1,4.01,4.2,Medium
PROP_02319,2024-08-04,Downtown Dubai,The Residences,Penthouse,Sobha,3,4.0,7332,60.0,1.0,Yes,Ready,8,33624994.12,1358675.75,124336.0,0.76,3.19,5,3,25.19429,55.267749,Sara,Sold,Rent,Completed,4586.060300054555,185.30765821058375,4.0406720820565605,8,2024,1,1,7.901,3.8,Medium
PROP_02320,2023-06-15,Al Furjan,Azizi Tulip,Townhouse,Nakheel,4,5.0,2359,1.0,2.0,Yes,Ready,3,3439388.57,174582.52,19168.06,3.97,23.83,6,1,25.031466,55.148744,Fatima,Rented,Rent,Completed,1457.9858287409918,74.00700296735904,5.07597546618584,6,2023,1,0,3.832,3.0000000000000004,Medium
PROP_02321,2023-09-17,Silicon Oasis,Silicon Gates,Apartment,Danube,4,5.0,1092,23.0,2.0,No,Off-Plan,0,1018263.17,52551.32,17372.03,6.58,25.75,8,2,25.127533,55.3634,Ali,Rented,Sale,Upcoming,932.4754304029304,48.12391941391942,5.160878007597977,9,2023,0,0,2.5349999999999997,4.4,Medium
PROP_02322,2023-09-25,Dubai Hills,Mulberry,Apartment,Azizi,3,3.0,762,20.0,1.0,No,Ready,14,1370588.18,64412.84,25402.91,3.71,17.19,6,1,25.099242,55.236751,Sara,Rented,Sale,Completed,1798.672152230971,84.53128608923885,4.699649459985858,9,2023,0,0,4.626,3.0000000000000004,Medium
PROP_02323,2025-01-27,Al Furjan,Murooj,Apartment,Azizi,1,2.0,2316,60.0,2.0,No,Ready,5,3112999.55,137257.49,71809.63,5.89,18.5,5,3,25.018754,55.149526,Omar,Rented,Sale,Completed,1344.1276122625216,59.2648920552677,4.409171533609762,1,2025,1,0,3.805,3.8,Low
PROP_02324,2023-10-03,JVC,District 10,Apartment,DAMAC,4,5.0,1302,22.0,1.0,Yes,Ready,6,1768586.24,84279.4,35929.71,5.69,18.38,1,1,25.069608,55.211284,Omar,Sold,Rent,Completed,1358.3611674347158,64.73072196620583,4.765354275288266,10,2023,0,0,3.5170000000000003,1.0,Medium
PROP_02325,2024-06-15,Palm Jumeirah,Shoreline,Apartment,Danube,2,3.0,688,40.0,2.0,Yes,Ready,3,2332440.21,99515.06,19428.96,7.49,19.46,3,1,25.11264,55.130497,Maryam,Sold,Rent,Completed,3390.174723837209,144.64398255813953,4.26656424346243,6,2024,0,1,2.509,1.8000000000000003,Medium
PROP_02326,2023-06-18,Dubai Hills,Mulberry,Penthouse,Emaar,4,5.0,4656,45.0,2.0,No,Ready,0,11553715.56,557578.37,41142.68,4.01,14.2,2,1,25.119889,55.251976,Ali,Sold,Sale,Completed,2481.468118556701,119.7548045532646,4.825965873094421,6,2023,1,0,4.775,1.4,Medium
PROP_02327,2023-04-26,Al Furjan,Masakin,Apartment,Azizi,2,3.0,918,22.0,2.0,Yes,Ready,13,1085242.68,60292.21,15146.65,3.36,27.34,4,2,25.033766,55.154384,Ahmed,Active,Rent,Completed,1182.1815686274508,65.67778867102396,5.55564309357977,4,2023,0,0,3.986,2.8,Medium
PROP_02328,2024-09-11,Business Bay,Executive Towers,Villa,DAMAC,5,5.0,2650,3.0,2.0,No,Ready,12,6296832.04,324259.33,34717.84,0.63,7.44,7,5,25.198032,55.265304,Fatima,Rented,Sale,Completed,2376.1630339622643,122.36201132075472,5.149562953881807,9,2024,1,0,7.940999999999999,5.800000000000001,Medium
PROP_02329,2023-01-15,Dubai Hills,Mulberry,Studio,Nakheel,0,1.0,636,35.0,1.0,Yes,Off-Plan,0,1104037.96,42593.7,20979.85,4.77,12.86,5,4,25.082137,55.242774,Sara,Rented,Sale,Upcoming,1735.9087421383647,66.97122641509434,3.8579923465675034,1,2023,0,0,5.1290000000000004,4.4,Low
PROP_02330,2024-12-22,Dubai Hills,Park Heights,Studio,Nakheel,0,2.0,588,46.0,2.0,Yes,Ready,11,991375.44,40280.57,12612.58,3.81,13.45,3,5,25.116637,55.2225,Sara,Rented,Rent,Completed,1686.0126530612245,68.50437074829932,4.063099444948929,12,2024,0,0,5.75,4.2,Medium
PROP_02331,2023-12-15,Al Furjan,Murooj,Villa,Sobha,4,5.0,3418,1.0,2.0,No,Off-Plan,0,5628094.76,255321.1,112517.31,3.16,25.93,4,1,25.023126,55.143712,Maryam,Rented,Sale,Upcoming,1646.6046693973083,74.6989760093622,4.536545862991121,12,2023,1,0,4.027,2.2,Low
PROP_02332,2023-04-16,Al Furjan,Azizi Tulip,Villa,Meraas,3,3.0,4394,2.0,2.0,Yes,Ready,6,7584659.2,344205.42,147659.57,2.7,29.97,5,5,25.02609,55.145811,Ali,Sold,Sale,Completed,1726.1400091033227,78.33532544378699,4.538179118186352,4,2023,1,0,4.6530000000000005,5.0,Low
PROP_02333,2024-10-09,Al Furjan,Masakin,Studio,Azizi,0,2.0,598,4.0,1.0,Yes,Off-Plan,0,620218.32,28481.69,7399.25,4.59,25.86,6,5,25.017921,55.138554,Maryam,Sold,Rent,Upcoming,1037.1543812709028,47.62824414715719,4.592203919419859,10,2024,0,0,4.119,5.4,Medium
PROP_02334,2023-06-25,Palm Jumeirah,Marina Residences,Townhouse,Danube,4,5.0,3071,3.0,1.0,No,Ready,15,11984849.32,487539.28,49002.81,8.19,14.25,6,1,25.125378,55.138252,Zain,Rented,Sale,Completed,3902.5885118853794,158.75587105177468,4.0679633676028555,6,2023,1,1,2.6800000000000006,3.0000000000000004,Medium
PROP_02335,2024-08-19,Downtown Dubai,Burj Views,Apartment,Sobha,3,3.0,1667,68.0,1.0,Yes,Ready,4,5752618.9,216648.84,51620.68,1.93,1.89,5,3,25.193208,55.257944,Ali,Rented,Sale,Completed,3450.8811637672466,129.96331133773245,3.766090606141143,8,2024,1,1,7.446,3.8,Medium
PROP_02336,2025-01-10,Arjan,Lincoln Park,Villa,Azizi,4,5.0,3026,3.0,3.0,No,Ready,10,3981703.13,196931.34,42491.47,6.3,21.87,1,4,25.066645,55.235746,Ali,Active,Sale,Completed,1315.8305122273628,65.07975545274289,4.94590715506206,1,2025,1,0,3.463,2.8,Medium
PROP_02337,2023-06-24,Palm Jumeirah,Marina Residences,Penthouse,Ellington,5,7.0,5664,20.0,1.0,No,Off-Plan,0,27708505.8,1194922.34,72389.08,5.62,21.98,2,2,25.108802,55.140454,Ali,Sold,Rent,Upcoming,4892.0384533898305,210.96792725988703,4.312474835795729,6,2023,1,1,3.392,2.0,Medium
PROP_02338,2024-08-26,Al Furjan,Murooj,Villa,Sobha,3,5.0,6674,3.0,1.0,No,Ready,5,8537592.57,488633.52,223387.14,4.76,22.61,3,4,25.029111,55.134551,Ahmed,Rented,Rent,Completed,1279.231730596344,73.21449205873539,5.723317387116776,8,2024,1,0,4.159,3.6,Low
PROP_02339,2024-11-11,Business Bay,Bay Square,Apartment,Danube,4,5.0,1593,7.0,1.0,No,Off-Plan,0,3612185.56,168487.78,37374.96,0.54,5.94,1,2,25.173254,55.280186,Maryam,Active,Rent,Upcoming,2267.53644695543,105.76759573132455,4.664427593802794,11,2024,1,0,7.5360000000000005,1.6,Medium
PROP_02340,2023-11-24,International City,England Cluster,Apartment,Meraas,1,1.0,1148,37.0,1.0,Yes,Ready,13,810787.21,34422.73,39126.51,7.11,26.42,6,4,25.158728,55.412853,Zain,Sold,Rent,Completed,706.2606358885017,29.984956445993035,4.2455936126570135,11,2023,0,0,2.6029999999999998,4.800000000000001,Medium
PROP_02341,2023-11-16,JVC,District 15,Villa,DAMAC,4,5.0,4166,1.0,2.0,Yes,Ready,9,5204379.9,314628.1,43625.92,5.35,16.61,7,1,25.051125,55.228968,Maryam,Rented,Rent,Completed,1249.2510561689871,75.52282765242438,6.045448373205806,11,2023,1,0,3.8640000000000008,3.4000000000000004,Medium
PROP_02342,2024-06-23,Business Bay,Bay Square,Apartment,Nakheel,4,4.0,1149,27.0,1.0,Yes,Ready,13,2667887.47,129787.66,17141.42,1.34,5.88,2,1,25.170525,55.274031,Ahmed,Rented,Sale,Completed,2321.921209747607,112.95705831157528,4.864810133839715,6,2024,1,0,6.941999999999999,1.4,Medium
PROP_02343,2024-12-29,Silicon Oasis,Palace Towers,Villa,Azizi,4,6.0,3645,1.0,3.0,No,Ready,1,4882227.0,206050.38,95944.61,6.93,24.24,5,1,25.114945,55.384172,Zain,Active,Sale,Completed,1339.4312757201646,56.52959670781893,4.220417854393087,12,2024,1,0,2.3110000000000004,2.6,Low
PROP_02344,2024-06-25,Silicon Oasis,Silicon Gates,Villa,Danube,3,5.0,6277,20.0,1.0,Yes,Off-Plan,0,7322461.96,374857.56,191810.39,6.34,23.38,5,1,25.117972,55.369376,Omar,Active,Rent,Upcoming,1166.5543985980564,59.719222558547074,5.119283132472565,6,2024,1,0,2.692,2.6,Low
PROP_02345,2023-02-02,Arjan,Lincoln Park,Apartment,Danube,1,1.0,1342,61.0,2.0,Yes,Ready,1,1659309.91,73559.3,44134.88,4.79,22.04,3,1,25.061811,55.255019,Omar,Rented,Sale,Completed,1236.4455365126676,54.81318926974665,4.433126057807972,2,2023,0,0,3.601,1.8000000000000003,Medium
PROP_02346,2023-12-23,Silicon Oasis,Silicon Gates,Penthouse,Meraas,3,5.0,6137,44.0,2.0,No,Ready,12,6807539.72,425546.1,200944.7,6.06,24.0,5,3,25.133938,55.366454,Hassan,Sold,Rent,Completed,1109.2618087013198,69.34106240834284,6.2510997732379,12,2023,1,0,3.1700000000000004,3.8,Medium
PROP_02347,2023-05-24,Arjan,Vincitore,Townhouse,Emaar,4,4.0,1682,2.0,3.0,Yes,Ready,3,2016487.97,109505.77,54855.56,5.57,25.8,2,1,25.059051,55.236528,Zain,Rented,Sale,Completed,1198.8632401902496,65.10450059453032,5.430519379691614,5,2023,0,0,2.835,1.4,Low
PROP_02348,2024-11-26,Palm Jumeirah,Marina Residences,Apartment,Ellington,2,2.0,943,25.0,3.0,No,Ready,2,3552640.61,132531.86,20852.29,6.14,18.48,4,3,25.114252,55.147325,Fatima,Active,Sale,Completed,3767.3813467656414,140.54279957582182,3.730516946379217,11,2024,1,1,3.682,3.4,Medium
PROP_02349,2024-01-30,Downtown Dubai,Opera District,Penthouse,Ellington,4,6.0,4272,3.0,2.0,No,Ready,4,18644761.64,753028.0,62074.21,0.2,1.0,7,1,25.200438,55.259495,Fatima,Active,Sale,Completed,4364.410496254682,176.27059925093633,4.038818058067703,1,2024,1,1,8.0,3.4000000000000004,Medium
PROP_02350,2024-11-07,Dubai Hills,Sidra,Townhouse,Ellington,5,5.0,2462,20.0,2.0,Yes,Ready,9,5112258.96,240568.99,32836.85,4.89,17.32,4,3,25.100136,55.252592,Hassan,Sold,Sale,Completed,2076.465865150284,97.71283103168156,4.705727778703917,11,2024,1,0,4.423,3.4,Medium
PROP_02351,2023-08-23,Business Bay,DAMAC Towers,Townhouse,Meraas,4,5.0,3124,1.0,1.0,Yes,Ready,5,8338174.48,371179.09,92853.9,2.05,4.78,1,2,25.189215,55.261456,Maryam,Rented,Sale,Completed,2669.0699359795135,118.81532970550577,4.45156299967472,8,2023,1,0,6.897,1.6,Medium
